timestamp,rtt_ms,bandwidth_kbps,bandwidth_mbps,inference_ms,error_rate_pct,network_ok,bandwidth_ok
2026-04-20T11:27:27.622927,84.24,60.96,0.0595,0.0,0.0,1,0
2026-04-20T11:27:30.833623,58.7,190.07,0.1856,0.0,0.0,1,1
2026-04-20T11:27:34.022967,36.55,211.34,0.2064,0.0,0.0,1,1
2026-04-20T11:27:37.255284,49.49,139.83,0.1365,0.0,0.0,1,1
2026-04-20T11:27:40.592430,71.06,120.04,0.1172,0.0,0.0,1,1
2026-04-20T11:27:43.828979,89.18,336.72,0.3288,0.0,0.0,1,1
2026-04-20T11:27:47.462649,198.7,29.66,0.029,0.0,0.0,1,0
2026-04-20T11:27:51.652116,224.61,12.2,0.0119,0.0,0.0,0,0
2026-04-20T11:27:55.241661,181.91,26.79,0.0262,0.0,0.0,1,0
2026-04-20T11:27:58.452130,73.0,1940.46,1.895,0.0,0.0,1,1
2026-04-20T11:28:01.654772,72.41,1947.44,1.9018,0.0,0.0,1,1
2026-04-20T11:28:04.847386,42.21,283.38,0.2767,0.0,0.0,1,1
2026-04-20T11:28:08.165861,103.75,67.96,0.0664,0.0,0.0,1,0
2026-04-20T11:28:11.373039,135.39,144.64,0.1413,0.0,0.0,1,1
2026-04-20T11:28:15.714659,143.78,31.23,0.0305,0.0,0.0,1,0
2026-04-20T11:28:18.813764,53.33,2745.86,2.6815,0.0,0.0,1,1
2026-04-20T11:28:21.979949,41.48,446.68,0.4362,0.0,0.0,1,1
2026-04-20T11:28:25.239845,29.35,118.81,0.116,0.0,0.0,1,1
2026-04-20T11:28:30.660681,43.92,65.51,0.064,0.0,0.0,1,0
2026-04-20T11:28:33.899687,58.98,110.18,0.1076,0.0,0.0,1,1
2026-04-20T11:28:37.115877,39.85,226.43,0.2211,0.0,0.0,1,1
2026-04-20T11:28:40.349264,57.12,329.95,0.3222,0.0,0.0,1,1
2026-04-20T11:28:43.553809,35.92,148.6,0.1451,0.0,0.0,1,1
2026-04-20T11:28:46.790819,34.32,91.88,0.0897,0.0,0.0,1,0
2026-04-20T11:28:50.014433,50.24,161.8,0.158,0.0,0.0,1,1
2026-04-20T11:28:53.358610,66.18,54.74,0.0535,0.0,0.0,1,0
2026-04-20T11:28:56.569096,37.55,103.3,0.1009,0.0,0.0,1,1
2026-04-20T11:28:59.834950,53.19,100.94,0.0986,0.0,0.0,1,1
2026-04-20T11:29:03.499955,86.36,22.97,0.0224,0.0,0.0,1,0
2026-04-20T11:29:08.243446,53.63,198.04,0.1934,0.0,0.0,1,1
2026-04-20T11:29:11.432286,54.63,251.82,0.2459,0.0,0.0,1,1
2026-04-20T11:29:14.625808,29.16,164.98,0.1611,0.0,0.0,1,1
2026-04-20T11:29:17.847544,56.57,167.82,0.1639,0.0,0.0,1,1
2026-04-20T11:29:21.121848,78.88,154.0,0.1504,0.0,0.0,1,1
2026-04-20T11:29:24.303198,44.35,2300.93,2.247,0.0,0.0,1,1
2026-04-20T11:29:27.654200,78.25,52.39,0.0512,0.0,0.0,1,0
2026-04-20T11:29:30.854164,56.07,428.49,0.4185,0.0,0.0,1,1
2026-04-20T11:29:34.263827,50.01,34.27,0.0335,0.0,0.0,1,0
2026-04-20T11:29:37.453969,49.03,178.55,0.1744,0.0,0.0,1,1
2026-04-20T11:29:40.598262,27.6,1000.55,0.9771,0.0,0.0,1,1
2026-04-20T11:29:43.762185,59.7,696.06,0.6797,0.0,0.0,1,1
2026-04-20T11:29:46.931121,80.57,439.11,0.4288,0.0,0.0,1,1
2026-04-20T11:29:50.152173,31.89,370.33,0.3617,0.0,0.0,1,1
2026-04-20T11:29:53.410821,95.42,2011.29,1.9642,0.0,0.0,1,1
2026-04-20T11:29:56.648867,71.08,89.23,0.0871,0.0,0.0,1,0
2026-04-20T11:29:59.813191,57.79,132.64,0.1295,0.0,0.0,1,1
2026-04-20T11:30:03.001014,30.98,241.38,0.2357,0.0,0.0,1,1
2026-04-20T11:30:06.366221,473.04,469.73,0.4587,0.0,0.0,0,1
2026-04-20T11:30:09.485767,39.53,1079.79,1.0545,0.0,0.0,1,1
2026-04-20T11:30:12.711764,47.9,2535.28,2.4759,0.0,0.0,1,1
2026-04-20T11:30:15.860260,73.55,2274.41,2.2211,0.0,0.0,1,1
2026-04-20T11:30:19.003767,29.19,357.96,0.3496,0.0,0.0,1,1
2026-04-20T11:30:22.173367,54.01,481.22,0.4699,0.0,0.0,1,1
2026-04-20T11:30:25.408083,95.36,912.45,0.8911,0.0,0.0,1,1
2026-04-20T11:30:28.600406,54.82,2352.72,2.2976,0.0,0.0,1,1
2026-04-20T11:30:31.813382,70.78,200.97,0.1963,0.0,0.0,1,1
2026-04-20T11:30:35.434928,77.93,23.36,0.0228,0.0,0.0,1,0
2026-04-20T11:30:38.817616,135.59,236.45,0.2309,0.0,0.0,1,1
2026-04-20T11:30:42.242463,39.14,1053.78,1.0291,0.0,0.0,1,1
2026-04-20T11:30:45.391645,4.52,1369.74,1.3376,0.0,0.0,1,1
2026-04-20T11:30:48.648387,40.87,151.52,0.148,0.0,0.0,1,1
2026-04-20T11:30:53.925420,71.2,229.65,0.2243,0.0,0.0,1,1
2026-04-20T11:30:57.731592,148.56,45.73,0.0447,0.0,0.0,1,0
2026-04-20T11:31:01.329862,85.63,111.96,0.1093,0.0,0.0,1,1
2026-04-20T11:31:04.568008,53.52,135.3,0.1321,0.0,0.0,1,1
2026-04-20T11:31:07.719520,49.13,1943.49,1.8979,0.0,0.0,1,1
2026-04-20T11:31:10.907721,39.54,240.54,0.2349,0.0,0.0,1,1
2026-04-20T11:31:14.166350,60.06,173.39,0.1693,0.0,0.0,1,1
2026-04-20T11:31:17.434162,46.54,83.47,0.0815,0.0,0.0,1,0
2026-04-20T11:31:20.651436,32.47,98.16,0.0959,0.0,0.0,1,0
2026-04-20T11:31:23.899786,48.17,133.35,0.1302,0.0,0.0,1,1
2026-04-20T11:31:27.109271,50.57,224.97,0.2197,0.0,0.0,1,1
2026-04-20T11:31:30.457976,43.85,67.08,0.0655,0.0,0.0,1,0
2026-04-20T11:31:33.586864,50.11,1306.38,1.2758,0.0,0.0,1,1
2026-04-20T11:31:36.718365,104.16,1436.22,1.4026,0.0,0.0,1,1
2026-04-20T11:31:39.868498,20.61,378.19,0.3693,0.0,0.0,1,1
2026-04-20T11:31:43.076883,113.79,163.18,0.1594,0.0,0.0,1,1
2026-04-20T11:31:46.332655,68.39,117.27,0.1145,0.0,0.0,1,1
2026-04-20T11:31:49.595856,201.78,89.57,0.0875,0.0,0.0,0,0
2026-04-20T11:31:52.891518,56.44,70.17,0.0685,0.0,0.0,1,0
2026-04-20T11:31:55.996563,19.23,2140.22,2.0901,0.0,0.0,1,1
2026-04-20T11:31:59.128091,48.87,2326.45,2.2719,0.0,0.0,1,1
2026-04-20T11:32:02.357542,80.61,119.13,0.1163,0.0,0.0,1,1
2026-04-20T11:32:05.542028,46.62,1464.17,1.4299,0.0,0.0,1,1
2026-04-20T11:32:08.712443,54.16,283.78,0.2771,0.0,0.0,1,1
2026-04-20T11:32:11.952037,60.71,91.02,0.0889,0.0,0.0,1,0
2026-04-20T11:32:15.218643,90.44,176.83,0.1727,0.0,0.0,1,1
2026-04-20T11:32:18.799511,39.44,246.1,0.2403,0.0,0.0,1,1
2026-04-20T11:32:22.113559,40.71,91.51,0.0894,0.0,0.0,1,0
2026-04-20T11:32:25.311202,53.39,185.75,0.1814,0.0,0.0,1,1
2026-04-20T11:32:28.588495,66.49,77.9,0.0761,0.0,0.0,1,0
2026-04-20T11:32:31.948918,128.45,261.48,0.2553,0.0,0.0,1,1
2026-04-20T11:32:36.110254,51.96,223.94,0.2187,0.0,0.0,1,1
2026-04-20T11:32:39.231607,56.02,1290.36,1.2601,0.0,0.0,1,1
2026-04-20T11:32:42.362940,38.82,285.92,0.2792,0.0,0.0,1,1
2026-04-20T11:32:45.699815,81.28,190.77,0.1863,0.0,0.0,1,1
2026-04-20T11:32:49.175996,82.79,112.24,0.1096,0.0,0.0,1,1
2026-04-20T11:32:52.358553,53.7,333.68,0.3259,0.0,0.0,1,1
2026-04-20T11:32:55.555531,60.17,236.72,0.2312,0.0,0.0,1,1
2026-04-20T11:32:58.779245,44.09,117.19,0.1144,0.0,0.0,1,1
2026-04-20T11:33:01.986964,73.61,244.68,0.2389,0.0,0.0,1,1
2026-04-20T11:33:05.249024,57.82,127.57,0.1246,0.0,0.0,1,1
2026-04-20T11:33:08.425883,45.62,173.55,0.1695,0.0,0.0,1,1
2026-04-20T11:33:11.595504,25.02,237.0,0.2314,0.0,0.0,1,1
2026-04-20T11:33:15.206477,71.13,107.81,0.1053,0.0,0.0,1,1
2026-04-20T11:33:18.513968,78.54,218.43,0.2133,0.0,0.0,1,1
2026-04-20T11:33:21.729930,37.93,215.6,0.2106,0.0,0.0,1,1
2026-04-20T11:33:24.917302,60.18,208.63,0.2037,0.0,0.0,1,1
2026-04-20T11:33:28.350341,43.5,226.92,0.2216,0.0,0.0,1,1
2026-04-20T11:33:31.534904,40.08,188.62,0.1842,0.0,0.0,1,1
2026-04-20T11:33:34.778812,30.2,121.45,0.1186,0.0,0.0,1,1
2026-04-20T11:33:37.953115,60.75,248.16,0.2423,0.0,0.0,1,1
2026-04-20T11:33:41.262202,77.65,151.94,0.1484,0.0,0.0,1,1
2026-04-20T11:33:44.489205,72.74,146.01,0.1426,0.0,0.0,1,1
2026-04-20T11:33:48.669892,70.02,8.0,0.0078,0.0,0.0,1,0
2026-04-20T11:33:51.907022,115.45,91.33,0.0892,0.0,0.0,1,0
2026-04-20T11:33:55.210545,47.5,244.34,0.2386,0.0,0.0,1,1
2026-04-20T11:33:58.368067,26.42,1262.54,1.2329,0.0,0.0,1,1
2026-04-20T11:34:01.561948,11.78,1983.59,1.9371,0.0,0.0,1,1
2026-04-20T11:34:04.754306,51.34,378.21,0.3693,0.0,0.0,1,1
2026-04-20T11:34:07.902935,43.39,597.82,0.5838,0.0,0.0,1,1
2026-04-20T11:34:11.062270,41.15,475.67,0.4645,0.0,0.0,1,1
2026-04-20T11:34:14.393409,67.62,57.83,0.0565,0.0,0.0,1,0
2026-04-20T11:34:17.639244,25.31,429.88,0.4198,0.0,0.0,1,1
2026-04-20T11:34:20.879656,61.3,158.09,0.1544,0.0,0.0,1,1
2026-04-20T11:34:24.100818,41.25,84.83,0.0828,0.0,0.0,1,0
2026-04-20T11:34:27.563803,35.55,133.99,0.1308,0.0,0.0,1,1
2026-04-20T11:34:31.002370,82.48,53.24,0.052,0.0,0.0,1,0
2026-04-20T11:34:34.167679,44.16,272.27,0.2659,0.0,0.0,1,1
2026-04-20T11:34:37.362300,44.88,116.19,0.1135,0.0,0.0,1,1
2026-04-20T11:34:40.851963,48.2,215.37,0.2103,0.0,0.0,1,1
2026-04-20T11:34:44.038282,49.81,174.03,0.1699,0.0,0.0,1,1
2026-04-20T11:34:47.244951,54.15,116.94,0.1142,0.0,0.0,1,1
2026-04-20T11:34:50.459048,50.83,209.8,0.2049,0.0,0.0,1,1
2026-04-20T11:34:54.515753,88.72,122.4,0.1195,0.0,0.0,1,1
2026-04-20T11:34:57.862223,92.05,210.86,0.2059,0.0,0.0,1,1
2026-04-20T11:35:01.459798,114.85,47.46,0.0463,0.0,0.0,1,0
2026-04-20T11:35:04.670068,36.62,223.26,0.218,0.0,0.0,1,1
2026-04-20T11:35:07.810041,33.91,2280.44,2.227,0.0,0.0,1,1
2026-04-20T11:35:11.006993,16.18,245.63,0.2399,0.0,0.0,1,1
2026-04-20T11:35:14.181939,50.44,239.41,0.2338,0.0,0.0,1,1
2026-04-20T11:35:17.352132,93.99,227.15,0.2218,0.0,0.0,1,1
2026-04-20T11:35:20.521328,59.82,232.69,0.2272,0.0,0.0,1,1
2026-04-20T11:35:23.796682,104.6,1342.61,1.3111,0.0,0.0,1,1
2026-04-20T11:35:27.113087,59.33,107.83,0.1053,0.0,0.0,1,1
2026-04-20T11:35:30.337446,67.51,83.67,0.0817,0.0,0.0,1,0
2026-04-20T11:35:34.984918,59.9,153.59,0.15,0.0,0.0,1,1
2026-04-20T11:35:38.334715,71.36,53.82,0.0526,0.0,0.0,1,0
2026-04-20T11:35:42.624966,36.76,96.18,0.0939,0.0,0.0,1,0
2026-04-20T11:35:45.879479,41.78,85.82,0.0838,0.0,0.0,1,0
2026-04-20T11:35:49.090272,51.51,242.6,0.2369,0.0,0.0,1,1
2026-04-20T11:35:52.696335,40.5,23.85,0.0233,0.0,0.0,1,0
2026-04-20T11:35:55.904552,82.78,103.96,0.1015,0.0,0.0,1,1
2026-04-20T11:36:00.591816,77.53,177.98,0.1738,0.0,0.0,1,1
2026-04-20T11:36:03.923135,82.75,68.57,0.067,0.0,0.0,1,0
2026-04-20T11:36:07.094877,25.2,215.86,0.2108,0.0,0.0,1,1
2026-04-20T11:36:10.447991,84.04,50.85,0.0497,0.0,0.0,1,0
2026-04-20T11:36:13.635727,56.01,213.34,0.2083,0.0,0.0,1,1
2026-04-20T11:36:16.932275,59.35,85.19,0.0832,0.0,0.0,1,0
2026-04-20T11:36:20.104060,62.99,205.63,0.2008,0.0,0.0,1,1
2026-04-20T11:36:23.321128,62.18,178.23,0.1741,0.0,0.0,1,1
2026-04-20T11:36:26.967778,53.08,45.8,0.0447,0.0,0.0,1,0
2026-04-20T11:36:31.310770,48.65,198.71,0.1941,0.0,0.0,1,1
2026-04-20T11:36:34.545517,41.6,207.95,0.2031,0.0,0.0,1,1
2026-04-20T11:36:37.819824,58.15,214.23,0.2092,0.0,0.0,1,1
2026-04-20T11:36:41.007745,30.61,145.68,0.1423,0.0,0.0,1,1
2026-04-20T11:36:44.306604,51.24,211.63,0.2067,0.0,0.0,1,1
2026-04-20T11:36:47.519667,31.38,139.09,0.1358,0.0,0.0,1,1
2026-04-20T11:36:50.854403,57.35,65.62,0.0641,0.0,0.0,1,0
2026-04-20T11:36:54.050931,31.33,98.51,0.0962,0.0,0.0,1,0
2026-04-20T11:36:57.401655,61.56,75.75,0.074,0.0,0.0,1,0
2026-04-20T11:37:00.665777,162.23,98.22,0.0959,0.0,0.0,1,0
2026-04-20T11:37:03.969172,51.47,63.42,0.0619,0.0,0.0,1,0
2026-04-20T11:37:07.244779,78.63,86.86,0.0848,0.0,0.0,1,0
2026-04-20T11:37:11.606697,50.95,193.18,0.1887,0.0,0.0,1,1
2026-04-20T11:37:14.814512,60.97,171.03,0.167,0.0,0.0,1,1
2026-04-20T11:37:18.040223,29.34,130.63,0.1276,0.0,0.0,1,1
2026-04-20T11:37:21.337255,74.31,84.42,0.0824,0.0,0.0,1,0
2026-04-20T11:37:25.137050,44.84,210.18,0.2053,0.0,0.0,1,1
2026-04-20T11:37:28.405742,43.27,74.25,0.0725,0.0,0.0,1,0
2026-04-20T11:37:31.944910,92.29,165.25,0.1614,0.0,0.0,1,1
2026-04-20T11:37:35.679575,77.8,111.22,0.1086,0.0,0.0,1,1
2026-04-20T11:37:38.784995,18.49,1820.15,1.7775,0.0,0.0,1,1
2026-04-20T11:37:41.924827,30.92,476.9,0.4657,0.0,0.0,1,1
2026-04-20T11:37:45.136217,50.15,240.92,0.2353,0.0,0.0,1,1
2026-04-20T11:37:48.680159,65.29,111.53,0.1089,0.0,0.0,1,1
2026-04-20T11:37:51.873892,71.03,241.82,0.2362,0.0,0.0,1,1
2026-04-20T11:37:54.982695,89.4,794.45,0.7758,0.0,0.0,1,1
2026-04-20T11:37:58.207756,209.07,1424.64,1.3912,0.0,0.0,0,1
2026-04-20T11:38:01.505638,46.22,68.03,0.0664,0.0,0.0,1,0
2026-04-20T11:38:04.676860,73.62,147.92,0.1445,0.0,0.0,1,1
2026-04-20T11:38:07.891147,54.68,241.56,0.2359,0.0,0.0,1,1
2026-04-20T11:38:11.137748,48.73,147.41,0.144,0.0,0.0,1,1
2026-04-20T11:38:14.433519,55.73,242.29,0.2366,0.0,0.0,1,1
2026-04-20T11:38:17.656804,59.34,153.36,0.1498,0.0,0.0,1,1
2026-04-20T11:38:20.906807,40.06,99.49,0.0972,0.0,0.0,1,0
2026-04-20T11:38:24.070680,51.04,210.78,0.2058,0.0,0.0,1,1
2026-04-20T11:38:27.364671,119.3,95.7,0.0935,0.0,0.0,1,0
2026-04-20T11:38:30.551841,48.2,228.06,0.2227,0.0,0.0,1,1
2026-04-20T11:38:34.707825,52.49,239.38,0.2338,0.0,25.0,0,1
2026-04-20T11:38:37.896100,52.74,173.28,0.1692,0.0,0.0,1,1
2026-04-20T11:38:41.230665,45.36,62.83,0.0614,0.0,0.0,1,0
2026-04-20T11:38:44.408604,34.33,219.87,0.2147,0.0,0.0,1,1
2026-04-20T11:38:47.631145,57.65,157.96,0.1543,0.0,0.0,1,1
2026-04-20T11:38:52.014332,50.49,243.42,0.2377,0.0,0.0,1,1
2026-04-20T11:38:55.244140,45.83,99.6,0.0973,0.0,0.0,1,0
2026-04-20T11:38:58.576071,64.16,216.88,0.2118,0.0,0.0,1,1
2026-04-20T11:39:01.771137,52.15,214.6,0.2096,0.0,0.0,1,1
2026-04-20T11:39:05.672276,127.71,22.93,0.0224,0.0,0.0,1,0
2026-04-20T11:39:08.873071,105.95,137.16,0.1339,0.0,0.0,1,1
2026-04-20T11:39:12.167902,91.02,74.15,0.0724,0.0,0.0,1,0
2026-04-20T11:39:15.304667,24.17,719.91,0.703,0.0,0.0,1,1
2026-04-20T11:39:18.451405,11.39,562.48,0.5493,0.0,0.0,1,1
2026-04-20T11:39:21.576271,21.45,2465.24,2.4075,0.0,0.0,1,1
2026-04-20T11:39:24.773663,36.42,333.39,0.3256,0.0,0.0,1,1
2026-04-20T11:39:27.903584,17.86,1522.92,1.4872,0.0,0.0,1,1
2026-04-20T11:39:31.053717,53.4,701.33,0.6849,0.0,0.0,1,1
2026-04-20T11:39:34.274116,37.1,557.01,0.544,0.0,0.0,1,1
2026-04-20T11:39:37.749388,92.09,42.63,0.0416,0.0,0.0,1,0
2026-04-20T11:39:40.916595,32.6,235.89,0.2304,0.0,0.0,1,1
2026-04-20T11:39:44.192680,82.0,236.34,0.2308,0.0,0.0,1,1
2026-04-20T11:39:47.390527,42.54,179.8,0.1756,0.0,0.0,1,1
2026-04-20T11:39:50.607851,41.45,216.27,0.2112,0.0,0.0,1,1
2026-04-20T11:39:53.887765,53.66,133.57,0.1304,0.0,0.0,1,1
2026-04-20T11:39:57.138272,49.22,161.75,0.158,0.0,0.0,1,1
2026-04-20T11:40:00.311278,161.8,213.74,0.2087,0.0,0.0,1,1
2026-04-20T11:40:03.503989,36.62,124.9,0.122,0.0,0.0,1,1
2026-04-20T11:40:07.027360,44.64,82.75,0.0808,0.0,0.0,1,0
2026-04-20T11:40:10.208374,89.51,169.39,0.1654,0.0,0.0,1,1
2026-04-20T11:40:13.469885,40.96,140.52,0.1372,0.0,0.0,1,1
2026-04-20T11:40:17.499559,43.73,61.86,0.0604,0.0,0.0,1,0
2026-04-20T11:40:20.696578,54.66,209.47,0.2046,0.0,0.0,1,1
2026-04-20T11:40:23.933630,39.89,86.44,0.0844,0.0,0.0,1,0
2026-04-20T11:40:27.118546,39.18,96.64,0.0944,0.0,0.0,1,0
2026-04-20T11:40:30.300795,24.88,177.04,0.1729,0.0,0.0,1,1
2026-04-20T11:40:33.561398,58.0,99.29,0.097,0.0,0.0,1,0
2026-04-20T11:40:37.103721,84.09,127.27,0.1243,0.0,0.0,1,1
2026-04-20T11:40:40.975137,126.6,22.91,0.0224,0.0,0.0,1,0
2026-04-20T11:40:44.109086,68.53,459.12,0.4484,0.0,0.0,1,1
2026-04-20T11:40:47.232112,21.02,1789.57,1.7476,0.0,0.0,1,1
2026-04-20T11:40:50.458160,56.7,177.86,0.1737,0.0,0.0,1,1
2026-04-20T11:40:53.657932,36.53,163.26,0.1594,0.0,0.0,1,1
2026-04-20T11:40:56.831181,23.95,229.43,0.2241,0.0,0.0,1,1
2026-04-20T11:41:00.623689,98.78,22.58,0.022,0.0,0.0,1,0
2026-04-20T11:41:03.799296,109.98,239.03,0.2334,0.0,0.0,1,1
2026-04-20T11:41:07.374763,55.05,563.6,0.5504,0.0,0.0,1,1
2026-04-20T11:41:10.497861,4.61,2068.96,2.0205,0.0,0.0,1,1
2026-04-20T11:41:13.702088,40.65,180.09,0.1759,0.0,0.0,1,1
2026-04-20T11:41:18.425317,65.75,239.32,0.2337,0.0,0.0,1,1
2026-04-20T11:41:21.843398,91.22,47.27,0.0462,0.0,0.0,1,0
2026-04-20T11:41:25.050191,72.57,138.13,0.1349,0.0,0.0,1,1
2026-04-20T11:41:28.301114,42.75,130.87,0.1278,0.0,0.0,1,1
2026-04-20T11:41:32.686022,109.27,42.6,0.0416,0.0,0.0,1,0
2026-04-20T11:41:36.173902,56.55,104.37,0.1019,0.0,0.0,1,1
2026-04-20T11:41:39.411580,62.65,87.98,0.0859,0.0,0.0,1,0
2026-04-20T11:41:42.618837,41.14,225.12,0.2198,0.0,0.0,1,1
2026-04-20T11:41:45.806318,73.68,203.77,0.199,0.0,0.0,1,1
2026-04-20T11:41:48.981666,40.84,207.05,0.2022,0.0,0.0,1,1
2026-04-20T11:41:52.232871,65.5,242.29,0.2366,0.0,0.0,1,1
2026-04-20T11:41:55.477590,50.88,83.81,0.0818,0.0,0.0,1,0
